x,y,TEMP,VISIBILITY_FLAG,RELATIVE_HUMIDITY,UTC_DATE,ID,TEMP_FLAG,UTC_YEAR,LOCAL_MONTH,WEATHER_FRE_DESC,VISIBILITY,WIND_DIRECTION,CLIMATE_IDENTIFIER,PRECIP_AMOUNT,LOCAL_DATE,WIND_DIRECTION_FLAG,DEW_POINT_TEMP_FLAG,PROVINCE_CODE,RELATIVE_HUMIDITY_FLAG,LOCAL_YEAR,HUMIDEX_FLAG,WINDCHILL,UTC_MONTH,HUMIDEX,WIND_SPEED_FLAG,UTC_DAY,STATION_NAME,WIND_SPEED,WEATHER_ENG_DESC,STATION_PRESSURE,LOCAL_HOUR,STATION_PRESSURE_FLAG,WINDCHILL_FLAG,DEW_POINT_TEMP,LOCAL_DAY,PRECIP_AMOUNT_FLAG
-113.57944444444445,53.31,10.1,,60,2021-11-05T21:00:00,3012216.2021.11.5.14,,2021,11,Généralement dégagé,32.2,24,3012216,,2021-11-05 14:00:00,,,AB,,2021,,,11,,,5,EDMONTON INTL A,8,Mainly Clear,92.02,14,,,2.6,5,
-113.57944444444445,53.31,11.2,,57,2021-11-05T22:00:00,3012216.2021.11.5.15,,2021,11,ND,32.2,22,3012216,,2021-11-05 15:00:00,,,AB,,2021,,,11,,,5,EDMONTON INTL A,3,NA,91.97,15,,,3.1,5,
-113.57944444444445,53.31,10.7,,59,2021-11-05T23:00:00,3012216.2021.11.5.16,,2021,11,ND,32.2,14,3012216,,2021-11-05 16:00:00,,,AB,,2021,,,11,,,5,EDMONTON INTL A,7,NA,91.94,16,,,3.0,5,
-113.57944444444445,53.31,4.8,,78,2021-11-06T00:00:00,3012216.2021.11.5.17,,2021,11,Généralement dégagé,32.2,17,3012216,,2021-11-05 17:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,7,Mainly Clear,91.96,17,,,1.3,5,
-113.57944444444445,53.31,0.0,,90,2021-11-06T01:00:00,3012216.2021.11.5.18,,2021,11,ND,32.2,15,3012216,,2021-11-05 18:00:00,,,AB,,2021,,-3,11,,,6,EDMONTON INTL A,8,NA,91.97,18,,,-1.3,5,
-113.57944444444445,53.31,-0.4,,94,2021-11-06T02:00:00,3012216.2021.11.5.19,,2021,11,ND,32.2,15,3012216,,2021-11-05 19:00:00,,,AB,,2021,,-2,11,,,6,EDMONTON INTL A,5,NA,91.97,19,,,-1.2,5,
-113.57944444444445,53.31,0.2,,89,2021-11-06T03:00:00,3012216.2021.11.5.20,,2021,11,Généralement dégagé,32.2,36,3012216,,2021-11-05 20:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,3,Mainly Clear,91.93,20,,,-1.3,5,
-113.57944444444445,53.31,-0.2,,92,2021-11-06T04:00:00,3012216.2021.11.5.21,,2021,11,ND,32.2,20,3012216,,2021-11-05 21:00:00,,,AB,,2021,,-4,11,,,6,EDMONTON INTL A,12,NA,91.91,21,,,-1.3,5,
-113.57944444444445,53.31,-1.8,,96,2021-11-06T05:00:00,3012216.2021.11.5.22,,2021,11,ND,32.2,36,3012216,,2021-11-05 22:00:00,,,AB,,2021,,-4,11,,,6,EDMONTON INTL A,6,NA,91.92,22,,,-2.4,5,
-113.57944444444445,53.31,-1.1,,99,2021-11-06T06:00:00,3012216.2021.11.5.23,,2021,11,Généralement dégagé,32.2,36,3012216,,2021-11-05 23:00:00,,,AB,,2021,,-2,11,,,6,EDMONTON INTL A,2,Mainly Clear,91.96,23,,,-1.2,5,
-113.57944444444445,53.31,-1.6,,99,2021-11-06T07:00:00,3012216.2021.11.6.0,,2021,11,ND,32.2,11,3012216,,2021-11-06 00:00:00,,,AB,,2021,,-6,11,,,6,EDMONTON INTL A,14,NA,91.95,0,,,-1.7,6,
-113.57944444444445,53.31,-3.1,,99,2021-11-06T08:00:00,3012216.2021.11.6.1,,2021,11,ND,32.2,22,3012216,,2021-11-06 01:00:00,,,AB,,2021,,-6,11,,,6,EDMONTON INTL A,7,NA,92.02,1,,,-3.3,6,
-113.57944444444445,53.31,-1.9,,98,2021-11-06T09:00:00,3012216.2021.11.6.2,,2021,11,Généralement nuageux,32.2,25,3012216,,2021-11-06 02:00:00,,,AB,,2021,,-5,11,,,6,EDMONTON INTL A,8,Mostly Cloudy,92.07,2,,,-2.2,6,
-113.57944444444445,53.31,0.7,,96,2021-11-06T10:00:00,3012216.2021.11.6.3,,2021,11,ND,32.2,30,3012216,,2021-11-06 03:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,10,NA,92.15,3,,,0.1,6,
-113.57944444444445,53.31,1.4,,82,2021-11-06T11:00:00,3012216.2021.11.6.4,,2021,11,ND,32.2,30,3012216,,2021-11-06 04:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,12,NA,92.2,4,,,-1.4,6,
-113.57944444444445,53.31,2.2,,68,2021-11-06T12:00:00,3012216.2021.11.6.5,,2021,11,Généralement nuageux,32.2,29,3012216,,2021-11-06 05:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,11,Mostly Cloudy,92.23,5,,,-3.0,6,
-113.57944444444445,53.31,0.0,,72,2021-11-06T13:00:00,3012216.2021.11.6.6,,2021,11,ND,32.2,29,3012216,,2021-11-06 06:00:00,,,AB,,2021,,-4,11,,,6,EDMONTON INTL A,14,NA,92.25,6,,,-4.5,6,
-113.57944444444445,53.31,-2.4,,74,2021-11-06T14:00:00,3012216.2021.11.6.7,,2021,11,ND,32.2,26,3012216,,2021-11-06 07:00:00,,,AB,,2021,,-5,11,,,6,EDMONTON INTL A,7,NA,92.3,7,,,-6.4,6,
-113.57944444444445,53.31,-4.4,,78,2021-11-06T15:00:00,3012216.2021.11.6.8,,2021,11,Dégagé,32.2,22,3012216,,2021-11-06 08:00:00,,,AB,,2021,,-8,11,,,6,EDMONTON INTL A,8,Clear,92.31,8,,,-7.6,6,
-113.57944444444445,53.31,-3.2,,82,2021-11-06T16:00:00,3012216.2021.11.6.9,,2021,11,ND,32.2,22,3012216,,2021-11-06 09:00:00,,,AB,,2021,,-6,11,,,6,EDMONTON INTL A,8,NA,92.33,9,,,-5.8,6,
-113.57944444444445,53.31,2.9,,62,2021-11-06T17:00:00,3012216.2021.11.6.10,,2021,11,ND,32.2,24,3012216,,2021-11-06 10:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,18,NA,92.42,10,,,-3.6,6,
-113.57944444444445,53.31,5.7,,45,2021-11-06T18:00:00,3012216.2021.11.6.11,,2021,11,Dégagé,32.2,25,3012216,,2021-11-06 11:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,14,Clear,92.41,11,,,-5.2,6,
-113.57944444444445,53.31,6.8,,36,2021-11-06T19:00:00,3012216.2021.11.6.12,,2021,11,ND,32.2,25,3012216,,2021-11-06 12:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,9,NA,92.36,12,,,-7.4,6,
-113.57944444444445,53.31,7.6,,29,2021-11-06T20:00:00,3012216.2021.11.6.13,,2021,11,ND,32.2,20,3012216,,2021-11-06 13:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,4,NA,92.33,13,,,-9.1,6,
-113.57944444444445,53.31,6.7,,34,2021-11-06T21:00:00,3012216.2021.11.6.14,,2021,11,Généralement nuageux,32.2,18,3012216,,2021-11-06 14:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,10,Mostly Cloudy,92.31,14,,,-8.1,6,
-113.57944444444445,53.31,5.6,,36,2021-11-06T22:00:00,3012216.2021.11.6.15,,2021,11,ND,32.2,14,3012216,,2021-11-06 15:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,6,NA,92.24,15,,,-8.3,6,
-113.57944444444445,53.31,6.1,,36,2021-11-06T23:00:00,3012216.2021.11.6.16,,2021,11,ND,32.2,15,3012216,,2021-11-06 16:00:00,,,AB,,2021,,,11,,,6,EDMONTON INTL A,16,NA,92.2,16,,,-7.7,6,
-113.57944444444445,53.31,2.7,,45,2021-11-07T00:00:00,3012216.2021.11.6.17,,2021,11,Généralement nuageux,32.2,17,3012216,,2021-11-06 17:00:00,,,AB,,2021,,,11,,,7,EDMONTON INTL A,12,Mostly Cloudy,92.19,17,,,-8.1,6,
-113.57944444444445,53.31,-1.9,,60,2021-11-07T01:00:00,3012216.2021.11.6.18,,2021,11,ND,32.2,13,3012216,,2021-11-06 18:00:00,,,AB,,2021,,-7,11,,,7,EDMONTON INTL A,17,NA,92.13,18,,,-8.7,6,
-113.57944444444445,53.31,0.5,,53,2021-11-07T02:00:00,3012216.2021.11.6.19,,2021,11,ND,32.2,15,3012216,,2021-11-06 19:00:00,,,AB,,2021,,,11,,,7,EDMONTON INTL A,19,NA,92.07,19,,,-8.1,6,
-113.57944444444445,53.31,-0.6,,56,2021-11-07T03:00:00,3012216.2021.11.6.20,,2021,11,Dégagé,32.2,15,3012216,,2021-11-06 20:00:00,,,AB,,2021,,-5,11,,,7,EDMONTON INTL A,15,Clear,92.04,20,,,-8.4,6,
-113.57944444444445,53.31,-4.0,,66,2021-11-07T04:00:00,3012216.2021.11.6.21,,2021,11,ND,32.2,15,3012216,,2021-11-06 21:00:00,,,AB,,2021,,-9,11,,,7,EDMONTON INTL A,12,NA,92.0,21,,,-9.6,6,
-113.57944444444445,53.31,-4.3,,67,2021-11-07T05:00:00,3012216.2021.11.6.22,,2021,11,ND,32.2,17,3012216,,2021-11-06 22:00:00,,,AB,,2021,,-8,11,,,7,EDMONTON INTL A,8,NA,91.98,22,,,-9.6,6,
-113.57944444444445,53.31,-6.0,,74,2021-11-07T06:00:00,3012216.2021.11.6.23,,2021,11,Dégagé,32.2,20,3012216,,2021-11-06 23:00:00,,,AB,,2021,,-10,11,,,7,EDMONTON INTL A,9,Clear,91.97,23,,,-9.9,6,
-113.57944444444445,53.31,-8.3,,80,2021-11-07T07:00:00,3012216.2021.11.7.0,,2021,11,ND,32.2,20,3012216,,2021-11-07 00:00:00,,,AB,,2021,,-13,11,,,7,EDMONTON INTL A,10,NA,91.98,0,,,-11.2,7,
-113.57944444444445,53.31,-8.3,,79,2021-11-07T08:00:00,3012216.2021.11.7.1,,2021,11,ND,32.2,20,3012216,,2021-11-07 01:00:00,,,AB,,2021,,-13,11,,,7,EDMONTON INTL A,9,NA,92.0,1,,,-11.2,7,
-113.57944444444445,53.31,-8.5,,78,2021-11-07T09:00:00,3012216.2021.11.7.2,,2021,11,Généralement dégagé,32.2,19,3012216,,2021-11-07 02:00:00,,,AB,,2021,,-11,11,,,7,EDMONTON INTL A,5,Mainly Clear,92.0,2,,,-11.7,7,
-113.57944444444445,53.31,-9.2,,85,2021-11-07T10:00:00,3012216.2021.11.7.3,,2021,11,ND,32.2,22,3012216,,2021-11-07 03:00:00,,,AB,,2021,,-13,11,,,7,EDMONTON INTL A,6,NA,92.0,3,,,-11.3,7,
-113.57944444444445,53.31,-7.4,,76,2021-11-07T11:00:00,3012216.2021.11.7.4,,2021,11,ND,32.2,24,3012216,,2021-11-07 04:00:00,,,AB,,2021,,-11,11,,,7,EDMONTON INTL A,7,NA,92.01,4,,,-10.9,7,
-113.57944444444445,53.31,-4.4,,75,2021-11-07T12:00:00,3012216.2021.11.7.5,,2021,11,Généralement nuageux,32.2,24,3012216,,2021-11-07 05:00:00,,,AB,,2021,,-9,11,,,7,EDMONTON INTL A,11,Mostly Cloudy,92.08,5,,,-8.2,7,
-113.57944444444445,53.31,-3.7,,73,2021-11-07T13:00:00,3012216.2021.11.7.6,,2021,11,ND,32.2,22,3012216,,2021-11-07 06:00:00,,,AB,,2021,,-6,11,,,7,EDMONTON INTL A,6,NA,92.1,6,,,-7.8,7,
-113.57944444444445,53.31,-3.0,,71,2021-11-07T14:00:00,3012216.2021.11.7.7,,2021,11,ND,32.2,24,3012216,,2021-11-07 07:00:00,,,AB,,2021,,-5,11,,,7,EDMONTON INTL A,5,NA,92.15,7,,,-7.6,7,
-113.57944444444445,53.31,-1.9,,68,2021-11-07T15:00:00,3012216.2021.11.7.8,,2021,11,Nuageux,32.2,24,3012216,,2021-11-07 08:00:00,,,AB,,2021,,-4,11,,,7,EDMONTON INTL A,5,Cloudy,92.18,8,,,-7.1,7,
-113.57944444444445,53.31,-1.9,,66,2021-11-07T16:00:00,3012216.2021.11.7.9,,2021,11,ND,32.2,26,3012216,,2021-11-07 09:00:00,,,AB,,2021,,-3,11,,,7,EDMONTON INTL A,4,NA,92.2,9,,,-7.5,7,
-113.57944444444445,53.31,-0.8,,72,2021-11-07T17:00:00,3012216.2021.11.7.10,,2021,11,ND,32.2,18,3012216,,2021-11-07 10:00:00,,,AB,,2021,,-3,11,,,7,EDMONTON INTL A,6,NA,92.23,10,,,-5.2,7,
-113.57944444444445,53.31,2.5,,53,2021-11-07T18:00:00,3012216.2021.11.7.11,,2021,11,Généralement nuageux,32.2,25,3012216,,2021-11-07 11:00:00,,,AB,,2021,,,11,,,7,EDMONTON INTL A,9,Mostly Cloudy,92.26,11,,,-6.1,7,
-113.57944444444445,53.31,5.4,,42,2021-11-07T19:00:00,3012216.2021.11.7.12,,2021,11,ND,32.2,28,3012216,,2021-11-07 12:00:00,,,AB,,2021,,,11,,,7,EDMONTON INTL A,9,NA,92.29,12,,,-6.5,7,
-113.57944444444445,53.31,5.0,,43,2021-11-07T20:00:00,3012216.2021.11.7.13,,2021,11,ND,32.2,27,3012216,,2021-11-07 13:00:00,,,AB,,2021,,,11,,,7,EDMONTON INTL A,18,NA,92.31,13,,,-6.6,7,
-113.57944444444445,53.31,4.8,,45,2021-11-07T21:00:00,3012216.2021.11.7.14,,2021,11,Généralement nuageux,32.2,27,3012216,,2021-11-07 14:00:00,,,AB,,2021,,,11,,,7,EDMONTON INTL A,10,Mostly Cloudy,92.34,14,,,-6.2,7,
-113.57944444444445,53.31,5.3,,45,2021-11-07T22:00:00,3012216.2021.11.7.15,,2021,11,ND,32.2,20,3012216,,2021-11-07 15:00:00,,,AB,,2021,,,11,,,7,EDMONTON INTL A,5,NA,92.35,15,,,-5.8,7,
-113.57944444444445,53.31,3.9,,47,2021-11-07T23:00:00,3012216.2021.11.7.16,,2021,11,ND,32.2,17,3012216,,2021-11-07 16:00:00,,,AB,,2021,,,11,,,7,EDMONTON INTL A,5,NA,92.38,16,,,-6.3,7,
-113.57944444444445,53.31,-2.0,,64,2021-11-08T00:00:00,3012216.2021.11.7.17,,2021,11,Généralement nuageux,32.2,6,3012216,,2021-11-07 17:00:00,,,AB,,2021,,-3,11,,,8,EDMONTON INTL A,4,Mostly Cloudy,92.38,17,,,-7.9,7,
-113.57944444444445,53.31,-1.3,,65,2021-11-08T01:00:00,3012216.2021.11.7.18,,2021,11,ND,32.2,18,3012216,,2021-11-07 18:00:00,,,AB,,2021,,-3,11,,,8,EDMONTON INTL A,5,NA,92.39,18,,,-7.1,7,
-113.57944444444445,53.31,-2.8,,68,2021-11-08T02:00:00,3012216.2021.11.7.19,,2021,11,ND,32.2,16,3012216,,2021-11-07 19:00:00,,,AB,,2021,,-6,11,,,8,EDMONTON INTL A,7,NA,92.38,19,,,-7.9,7,
-113.57944444444445,53.31,-5.2,,74,2021-11-08T03:00:00,3012216.2021.11.7.20,,2021,11,Généralement dégagé,32.2,17,3012216,,2021-11-07 20:00:00,,,AB,,2021,,-9,11,,,8,EDMONTON INTL A,9,Mainly Clear,92.4,20,,,-9.2,7,
-113.57944444444445,53.31,-7.2,,72,2021-11-08T04:00:00,3012216.2021.11.7.21,,2021,11,ND,32.2,18,3012216,,2021-11-07 21:00:00,,,AB,,2021,,-13,11,,,8,EDMONTON INTL A,14,NA,92.39,21,,,-11.5,7,
-113.57944444444445,53.31,-6.2,,71,2021-11-08T05:00:00,3012216.2021.11.7.22,,2021,11,ND,32.2,20,3012216,,2021-11-07 22:00:00,,,AB,,2021,,-11,11,,,8,EDMONTON INTL A,10,NA,92.42,22,,,-10.7,7,
-113.57944444444445,53.31,-7.0,,71,2021-11-08T06:00:00,3012216.2021.11.7.23,,2021,11,Généralement dégagé,32.2,19,3012216,,2021-11-07 23:00:00,,,AB,,2021,,-12,11,,,8,EDMONTON INTL A,11,Mainly Clear,92.43,23,,,-11.4,7,
-113.57944444444445,53.31,-7.8,,73,2021-11-08T07:00:00,3012216.2021.11.8.0,,2021,11,ND,32.2,19,3012216,,2021-11-08 00:00:00,,,AB,,2021,,-12,11,,,8,EDMONTON INTL A,8,NA,92.42,0,,,-11.8,8,
-113.57944444444445,53.31,-5.2,,70,2021-11-08T08:00:00,3012216.2021.11.8.1,,2021,11,ND,32.2,13,3012216,,2021-11-08 01:00:00,,,AB,,2021,,-9,11,,,8,EDMONTON INTL A,8,NA,92.4,1,,,-9.9,8,
-113.57944444444445,53.31,-5.1,,68,2021-11-08T09:00:00,3012216.2021.11.8.2,,2021,11,Généralement nuageux,32.2,17,3012216,,2021-11-08 02:00:00,,,AB,,2021,,-10,11,,,8,EDMONTON INTL A,13,Mostly Cloudy,92.38,2,,,-10.1,8,
-113.57944444444445,53.31,-3.3,,62,2021-11-08T10:00:00,3012216.2021.11.8.3,,2021,11,ND,32.2,12,3012216,,2021-11-08 03:00:00,,,AB,,2021,,-8,11,,,8,EDMONTON INTL A,11,NA,92.35,3,,,-9.5,8,
-113.57944444444445,53.31,-3.0,,65,2021-11-08T11:00:00,3012216.2021.11.8.4,,2021,11,ND,32.2,19,3012216,,2021-11-08 04:00:00,,,AB,,2021,,-8,11,,,8,EDMONTON INTL A,13,NA,92.32,4,,,-8.8,8,
-113.57944444444445,53.31,-1.9,,63,2021-11-08T12:00:00,3012216.2021.11.8.5,,2021,11,Généralement nuageux,32.2,20,3012216,,2021-11-08 05:00:00,,,AB,,2021,,-7,11,,,8,EDMONTON INTL A,14,Mostly Cloudy,92.35,5,,,-8.1,8,
-113.57944444444445,53.31,-2.9,,64,2021-11-08T13:00:00,3012216.2021.11.8.6,,2021,11,ND,32.2,19,3012216,,2021-11-08 06:00:00,,,AB,,2021,,-5,11,,,8,EDMONTON INTL A,5,NA,92.38,6,,,-8.7,8,
-113.57944444444445,53.31,-3.5,,68,2021-11-08T14:00:00,3012216.2021.11.8.7,,2021,11,ND,32.2,22,3012216,,2021-11-08 07:00:00,,,AB,,2021,,-5,11,,,8,EDMONTON INTL A,4,NA,92.45,7,,,-8.4,8,
-113.57944444444445,53.31,-2.3,,63,2021-11-08T15:00:00,3012216.2021.11.8.8,,2021,11,Généralement nuageux,32.2,29,3012216,,2021-11-08 08:00:00,,,AB,,2021,,-7,11,,,8,EDMONTON INTL A,13,Mostly Cloudy,92.56,8,,,-8.4,8,
-113.57944444444445,53.31,-1.0,,59,2021-11-08T16:00:00,3012216.2021.11.8.9,,2021,11,ND,32.2,27,3012216,,2021-11-08 09:00:00,,,AB,,2021,,-6,11,,,8,EDMONTON INTL A,17,NA,92.65,9,,,-8.1,8,
-113.57944444444445,53.31,2.5,,44,2021-11-08T17:00:00,3012216.2021.11.8.10,,2021,11,ND,32.2,27,3012216,,2021-11-08 10:00:00,,,AB,,2021,,,11,,,8,EDMONTON INTL A,21,NA,92.73,10,,,-8.5,8,
-113.57944444444445,53.31,3.7,,43,2021-11-08T18:00:00,3012216.2021.11.8.11,,2021,11,Généralement dégagé,32.2,28,3012216,,2021-11-08 11:00:00,,,AB,,2021,,,11,,,8,EDMONTON INTL A,14,Mainly Clear,92.83,11,,,-7.7,8,
-113.57944444444445,53.31,5.4,,39,2021-11-08T19:00:00,3012216.2021.11.8.12,,2021,11,ND,32.2,30,3012216,,2021-11-08 12:00:00,,,AB,,2021,,,11,,,8,EDMONTON INTL A,23,NA,92.88,12,,,-7.5,8,
-113.57944444444445,53.31,5.5,,38,2021-11-08T20:00:00,3012216.2021.11.8.13,,2021,11,ND,32.2,29,3012216,,2021-11-08 13:00:00,,,AB,,2021,,,11,,,8,EDMONTON INTL A,18,NA,92.95,13,,,-7.9,8,
-113.57944444444445,53.31,6.2,,32,2021-11-08T21:00:00,3012216.2021.11.8.14,,2021,11,Généralement dégagé,32.2,30,3012216,,2021-11-08 14:00:00,,,AB,,2021,,,11,,,8,EDMONTON INTL A,20,Mainly Clear,92.98,14,,,-9.2,8,
-113.57944444444445,53.31,5.8,,30,2021-11-08T22:00:00,3012216.2021.11.8.15,,2021,11,ND,32.2,30,3012216,,2021-11-08 15:00:00,,,AB,,2021,,,11,,,8,EDMONTON INTL A,21,NA,93.02,15,,,-10.5,8,
-113.57944444444445,53.31,3.4,,36,2021-11-08T23:00:00,3012216.2021.11.8.16,,2021,11,ND,32.2,29,3012216,,2021-11-08 16:00:00,,,AB,,2021,,,11,,,8,EDMONTON INTL A,5,NA,93.09,16,,,-10.3,8,
-113.57944444444445,53.31,0.8,,42,2021-11-09T00:00:00,3012216.2021.11.8.17,,2021,11,Généralement nuageux,32.2,25,3012216,,2021-11-08 17:00:00,,,AB,,2021,,,11,,,9,EDMONTON INTL A,5,Mostly Cloudy,93.12,17,,,-10.7,8,
-113.57944444444445,53.31,-5.7,,59,2021-11-09T01:00:00,3012216.2021.11.8.18,,2021,11,ND,32.2,17,3012216,,2021-11-08 18:00:00,,,AB,,2021,,-8,11,,,9,EDMONTON INTL A,5,NA,93.14,18,,,-12.4,8,
-113.57944444444445,53.31,-8.6,,73,2021-11-09T02:00:00,3012216.2021.11.8.19,,2021,11,ND,32.2,19,3012216,,2021-11-08 19:00:00,,,AB,,2021,,-14,11,,,9,EDMONTON INTL A,12,NA,93.15,19,,,-12.6,8,
-113.57944444444445,53.31,-6.4,,65,2021-11-09T03:00:00,3012216.2021.11.8.20,,2021,11,Dégagé,32.2,14,3012216,,2021-11-08 20:00:00,,,AB,,2021,,-10,11,,,9,EDMONTON INTL A,7,Clear,93.16,20,,,-12.0,8,
-113.57944444444445,53.31,-9.5,,68,2021-11-09T04:00:00,3012216.2021.11.8.21,,2021,11,ND,32.2,16,3012216,,2021-11-08 21:00:00,,,AB,,2021,,-13,11,,,9,EDMONTON INTL A,7,NA,93.17,21,,,-14.4,8,
-113.57944444444445,53.31,-7.0,,70,2021-11-09T05:00:00,3012216.2021.11.8.22,,2021,11,ND,32.2,36,3012216,,2021-11-08 22:00:00,,,AB,,2021,,-8,11,,,9,EDMONTON INTL A,2,NA,93.15,22,,,-11.6,8,
-113.57944444444445,53.31,-4.9,,60,2021-11-09T06:00:00,3012216.2021.11.8.23,,2021,11,Dégagé,32.2,12,3012216,,2021-11-08 23:00:00,,,AB,,2021,,-8,11,,,9,EDMONTON INTL A,8,Clear,93.06,23,,,-11.4,8,
-113.57944444444445,53.31,-6.9,,65,2021-11-09T07:00:00,3012216.2021.11.9.0,,2021,11,ND,32.2,13,3012216,,2021-11-09 00:00:00,,,AB,,2021,,-12,11,,,9,EDMONTON INTL A,10,NA,93.02,0,,,-12.3,9,
-113.57944444444445,53.31,-6.7,,67,2021-11-09T08:00:00,3012216.2021.11.9.1,,2021,11,ND,32.2,12,3012216,,2021-11-09 01:00:00,,,AB,,2021,,-11,11,,,9,EDMONTON INTL A,9,NA,92.97,1,,,-11.9,9,
-113.57944444444445,53.31,-7.0,,68,2021-11-09T09:00:00,3012216.2021.11.9.2,,2021,11,Généralement dégagé,32.2,12,3012216,,2021-11-09 02:00:00,,,AB,,2021,,-13,11,,,9,EDMONTON INTL A,13,Mainly Clear,92.92,2,,,-12.0,9,
-113.57944444444445,53.31,-4.5,,59,2021-11-09T10:00:00,3012216.2021.11.9.3,,2021,11,ND,32.2,11,3012216,,2021-11-09 03:00:00,,,AB,,2021,,-11,11,,,9,EDMONTON INTL A,20,NA,92.82,3,,,-11.4,9,
-113.57944444444445,53.31,-5.7,,64,2021-11-09T11:00:00,3012216.2021.11.9.4,,2021,11,ND,32.2,12,3012216,,2021-11-09 04:00:00,,,AB,,2021,,-12,11,,,9,EDMONTON INTL A,16,NA,92.74,4,,,-11.6,9,
-113.57944444444445,53.31,-6.8,,68,2021-11-09T12:00:00,3012216.2021.11.9.5,,2021,11,Généralement dégagé,32.2,13,3012216,,2021-11-09 05:00:00,,,AB,,2021,,-13,11,,,9,EDMONTON INTL A,14,Mainly Clear,92.68,5,,,-11.7,9,
-113.57944444444445,53.31,-5.6,,64,2021-11-09T13:00:00,3012216.2021.11.9.6,,2021,11,ND,32.2,11,3012216,,2021-11-09 06:00:00,,,AB,,2021,,-13,11,,,9,EDMONTON INTL A,22,NA,92.56,6,,,-11.4,9,
-113.57944444444445,53.31,-5.6,,66,2021-11-09T14:00:00,3012216.2021.11.9.7,,2021,11,ND,32.2,11,3012216,,2021-11-09 07:00:00,,,AB,,2021,,-13,11,,,9,EDMONTON INTL A,27,NA,92.45,7,,,-11.1,9,
-113.57944444444445,53.31,-5.2,,68,2021-11-09T15:00:00,3012216.2021.11.9.8,,2021,11,Généralement nuageux,32.2,11,3012216,,2021-11-09 08:00:00,,,AB,,2021,,-13,11,,,9,EDMONTON INTL A,26,Mostly Cloudy,92.36,8,,,-10.3,9,
-113.57944444444445,53.31,-4.2,,69,2021-11-09T16:00:00,3012216.2021.11.9.9,,2021,11,ND,32.2,12,3012216,,2021-11-09 09:00:00,,,AB,,2021,,-13,11,,,9,EDMONTON INTL A,35,NA,92.26,9,,,-9.2,9,
-113.57944444444445,53.31,-2.0,,62,2021-11-09T17:00:00,3012216.2021.11.9.10,,2021,11,ND,32.2,13,3012216,,2021-11-09 10:00:00,,,AB,,2021,,-10,11,,,9,EDMONTON INTL A,34,NA,92.19,10,,,-8.2,9,
-113.57944444444445,53.31,-1.0,,57,2021-11-09T18:00:00,3012216.2021.11.9.11,,2021,11,Généralement nuageux,32.2,13,3012216,,2021-11-09 11:00:00,,,AB,,2021,,-8,11,,,9,EDMONTON INTL A,33,Mostly Cloudy,92.07,11,,,-8.6,9,
-113.57944444444445,53.31,0.6,,52,2021-11-09T19:00:00,3012216.2021.11.9.12,,2021,11,ND,32.2,12,3012216,,2021-11-09 12:00:00,,,AB,,2021,,,11,,,9,EDMONTON INTL A,37,NA,91.94,12,,,-8.2,9,
-113.57944444444445,53.31,1.2,,49,2021-11-09T20:00:00,3012216.2021.11.9.13,,2021,11,ND,32.2,12,3012216,,2021-11-09 13:00:00,,,AB,,2021,,,11,,,9,EDMONTON INTL A,31,NA,91.83,13,,,-8.3,9,
-113.57944444444445,53.31,2.1,,48,2021-11-09T21:00:00,3012216.2021.11.9.14,,2021,11,Généralement nuageux,32.2,12,3012216,,2021-11-09 14:00:00,,,AB,,2021,,,11,,,9,EDMONTON INTL A,25,Mostly Cloudy,91.75,14,,,-7.8,9,
-113.57944444444445,53.31,3.2,,43,2021-11-09T22:00:00,3012216.2021.11.9.15,,2021,11,ND,32.2,11,3012216,,2021-11-09 15:00:00,,,AB,,2021,,,11,,,9,EDMONTON INTL A,33,NA,91.69,15,,,-8.2,9,
-113.57944444444445,53.31,3.3,,41,2021-11-09T23:00:00,3012216.2021.11.9.16,,2021,11,ND,32.2,12,3012216,,2021-11-09 16:00:00,,,AB,,2021,,,11,,,9,EDMONTON INTL A,25,NA,91.76,16,,,-8.6,9,
-113.57944444444445,53.31,1.9,,46,2021-11-10T00:00:00,3012216.2021.11.9.17,,2021,11,Généralement nuageux,32.2,11,3012216,,2021-11-09 17:00:00,,,AB,,2021,,,11,,,10,EDMONTON INTL A,20,Mostly Cloudy,91.8,17,,,-8.6,9,
-113.57944444444445,53.31,0.4,,51,2021-11-10T01:00:00,3012216.2021.11.9.18,,2021,11,ND,32.2,12,3012216,,2021-11-09 18:00:00,,,AB,,2021,,,11,,,10,EDMONTON INTL A,13,NA,91.8,18,,,-8.5,9,
